,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
1818,Siam Corner Thai Kitchen & Pho,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",61,4.5,"['199 Broad St', 'Windsor, CT 06095']",06095,Windsor,"{'latitude': 41.8520598940856, 'longitude': -72.6440135389566}",(860) 298-8082,['delivery']
1827,Freshies Cafe,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",33,4.0,"['83 Salmon Brook St', 'Granby, CT 06035']",06035,Granby,"{'latitude': 41.9303913, 'longitude': -72.7904068}",(860) 413-9191,['delivery']
1829,Freund's Farm Market and Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'farmersmarket', 'title': 'Farmers Market'}]",4,4.5,"['324 Canaan Norfolk Rd', 'North Canaan, CT 06024']",06024,North Canaan,"{'latitude': 42.011378, 'longitude': -73.270365}",(860) 824-0650,[]
1830,Naatiya Indian Restaurant,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",124,4.0,"['8 Mountain Ave', 'Bloomfield, CT 06002']",06002,Bloomfield,"{'latitude': 41.83218, 'longitude': -72.739655}",(860) 726-0126,"['pickup', 'delivery']"
1831,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1,4.0,"['250 Albany Tpke', 'Canton, CT 06019']",06019,Canton,"{'latitude': 41.8285482287966, 'longitude': -72.9016381559341}",(860) 693-2400,"['pickup', 'delivery']"
2430,Habanero's Fresh Mex,"[{'alias': 'mexican', 'title': 'Mexican'}]",243,4.5,"['600 E Amador Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.30801, 'longitude': -106.77217}",(575) 524-1829,['pickup']
2431,Borderland Cafe,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",10,4.5,"['315 Hwy 9 W', 'Columbus, NM 88029']",88029,Columbus,"{'latitude': 31.8324203491211, 'longitude': -107.638771057129}",(575) 531-2000,[]
2432,Salud de Mesilla,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",208,4.0,"['1800 Avenida De Mesilla', 'Ste B', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.28054, 'longitude': -106.79618}",(575) 323-3548,['delivery']
2433,Indulgence Bakery & Cafe,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",162,4.5,"['2265 S Main St', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.28553, 'longitude': -106.77222}",(575) 523-1572,['delivery']
2434,K Bowl,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",90,4.5,"['1001 E University Ave', 'Ste D3', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.28459353611661, 'longitude': -106.75601947296948}",(575) 288-1543,['delivery']
2435,Andele Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",472,4.0,"['1950 Calle Del Norte', 'Ste 1-3', 'Mesilla, NM 88046']",88046,Mesilla,"{'latitude': 32.2774281708, 'longitude': -106.796479065}",(575) 526-9631,['delivery']
2436,Paisano Cafe,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'mexican', 'title': 'Mexican'}]",119,4.5,"['1740 Calle De Mercado', 'Mesilla, NM 88005']",88005,Mesilla,"{'latitude': 32.281618, 'longitude': -106.79401}",(575) 524-0211,['delivery']
2437,Farmesilla,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",13,5.0,"['1840 Avenida De Mesilla', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.2796289127585, 'longitude': -106.796558380321}",(575) 652-4626,[]
2438,Lalo's Sonora Style Dogs,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",7,4.5,"['110 N Solano Dr', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.313265, 'longitude': -106.76492}",(575) 993-0536,[]
2439,Chala's Wood Fire Grill,"[{'alias': 'mexican', 'title': 'Mexican'}]",256,4.5,"['2790 Avenida De Mesilla', 'Mesilla, NM 88005']",88005,Mesilla,"{'latitude': 32.2701120550075, 'longitude': -106.791793737258}",(575) 652-4143,['delivery']
2440,The Bean Cafe,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",109,4.0,"['2011 Avenida De Mesilla', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.27732, 'longitude': -106.79555}",(575) 527-5155,['delivery']
2441,Santorini,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",191,4.0,"['1001 E University Ave', 'Ste E3', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.284672, 'longitude': -106.755532}",(575) 521-9270,['delivery']
2442,Cafe de Mesilla,"[{'alias': 'cafes', 'title': 'Cafes'}]",78,4.0,"['2190 Avenida De Mesilla', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.2767360249954, 'longitude': -106.795779428311}",(575) 524-0000,['delivery']
2443,La Nueva Casita Cafe,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",469,4.5,"['195 N Mesquite St', 'Las Cruces, NM 88004']",88004,Las Cruces,"{'latitude': 32.3111112, 'longitude': -106.7747272}",(575) 523-5434,['delivery']
2444,Luna Rossa Winery and Pizzeria,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wineries', 'title': 'Wineries'}, {'alias': 'pizza', 'title': 'Pizza'}]",272,4.0,"['1321 Avenida De Mesilla', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.2867090812153, 'longitude': -106.792439172166}",(575) 526-2484,['delivery']
2445,Andele's Dog House,"[{'alias': 'mexican', 'title': 'Mexican'}]",226,4.5,"['1983 Calle Del Norte', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.276554407209, 'longitude': -106.796155563534}",(575) 526-1271,['delivery']
2446,The Pit Stop 292 Cafe,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",50,4.5,"['361 S Motel Blvd', 'Las Cruces, NM 88007']",88007,Las Cruces,"{'latitude': 32.2919464111328, 'longitude': -106.807113647461}",(575) 527-1993,['delivery']
2447,The Greenhaus,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5,4.0,"['150 N Roadrunner', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.3194205310857, 'longitude': -106.733720347394}",(575) 322-2774,[]
2449,High Desert Brewing,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breweries', 'title': 'Breweries'}]",274,4.0,"['1201 W Hadley Ave', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.3095970153809, 'longitude': -106.793388366699}",(575) 525-6752,['delivery']
2450,Poki Poké Bowls & Smoothies,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",13,5.0,"['1114 E Lohman Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.30819, 'longitude': -106.76649}",(717) 824-0275,"['delivery', 'pickup']"
2451,India Hut,"[{'alias': 'indpak', 'title': 'Indian'}]",82,3.5,"['1605 S Solano Dr', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.29615, 'longitude': -106.75965}",(575) 449-4110,"['delivery', 'pickup']"
2452,Pho A Dong,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",162,3.5,"['504 E Amador Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.3079310727532, 'longitude': -106.77316557616}",(575) 527-9248,['delivery']
2453,The Shed - Old Mesilla Pastry Cafe,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",224,4.0,"['810 S Valley Dr', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.298201, 'longitude': -106.789655}",(575) 525-2636,['delivery']
2454,Thai Delight de Mesilla,"[{'alias': 'thai', 'title': 'Thai'}]",104,3.5,"['2184 Avenida De Mesilla', 'Las Cruces, NM 88046']",88046,Las Cruces,"{'latitude': 32.276751703108, 'longitude': -106.79581509834}",(575) 525-1900,[]
2455,Aqua Reef Euro Asian Cuisine,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",146,3.5,"['141 Roadrunner Pkwy', 'Ste 115', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.3246491837818, 'longitude': -106.736273746585}",(575) 522-7333,"['delivery', 'pickup']"
2456,Corner Bakery Cafe,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",57,3.5,"['2305 E Lohman Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.313587, 'longitude': -106.75248}",(575) 541-5767,"['delivery', 'pickup']"
2457,A Bite of Belgium,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",347,4.5,"['741 N Alameda St', 'Ste 16', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.315156, 'longitude': -106.783366}",(575) 527-2483,['delivery']
2458,DH Lescombes Winery & Bistro,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}]",610,4.5,"['1720 Avenida De Mesilla', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.281734, 'longitude': -106.796298}",(575) 524-2408,"['restaurant_reservation', 'delivery']"
2459,La Posta de Mesilla,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'steak', 'title': 'Steakhouses'}]",699,3.5,"['2410 Calle De San Albino', 'Mesilla, NM 88005']",88005,Mesilla,"{'latitude': 32.274053, 'longitude': -106.794583}",(575) 524-3524,['delivery']
2460,Roberto's Mexican Food,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",81,2.5,"['908 E Amador Ave', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.308701, 'longitude': -106.769133}",(575) 523-1851,['delivery']
2461,Mom's Coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",29,4.5,"['1001 E University Ave', 'Ste D2', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.2844898336638, 'longitude': -106.756031624973}",(575) 288-1661,"['delivery', 'pickup']"
2462,Weck's,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",44,4.0,"['1745 E University Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.28651, 'longitude': -106.747088}",,['delivery']
2463,Nessas Cafe,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",41,4.0,"['901 W Picacho Ave', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.31419, 'longitude': -106.79136}",(575) 222-0081,"['delivery', 'pickup']"
2464,Natural Grocers,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",23,4.5,"['3970 E Lohman Ave', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.319353, 'longitude': -106.732943}",(575) 522-1711,[]
2465,Cajun Crab,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",3,2.5,"['2645 Missouri Ave', 'Ste 7', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.29951, 'longitude': -106.74}",(575) 449-4714,"['delivery', 'pickup']"
2466,Pastaggios Italian,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",110,4.0,"['3000 Harrelson St', 'Las Cruces, NM 88005']",88005,Las Cruces,"{'latitude': 32.2787971496582, 'longitude': -106.770080566406}",(575) 522-5522,['delivery']
2467,Spirit Winds,"[{'alias': 'giftshops', 'title': 'Gift Shops'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",78,4.5,"['2260 S Locust St', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.289586, 'longitude': -106.749723}",(575) 521-1222,"['delivery', 'pickup']"
2468,Jason's Deli,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",52,3.5,"['3845 E Lohman Ave', 'Ste 625', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.3197033699505, 'longitude': -106.735582}",(575) 521-0700,"['delivery', 'pickup']"
2469,Taqueria Chavez,"[{'alias': 'mexican', 'title': 'Mexican'}]",68,4.0,"['1400 E Lohman', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.30875, 'longitude': -106.76366}",(575) 650-2847,['delivery']
2470,Starbucks,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",27,4.0,"['985 University Ave', 'A', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.284143, 'longitude': -106.756802}",(575) 647-2948,['delivery']
2471,Let Them Eat Cake,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",15,3.5,"['1001 E University Ave', 'Ste D4', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.2844643929003, 'longitude': -106.756149207038}",(575) 680-5998,"['delivery', 'pickup']"
2472,McAlister's Deli,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",56,4.0,"['2800 Mall Dr', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.30778997297856, 'longitude': -106.74017508711913}",(575) 522-3287,"['delivery', 'pickup']"
2473,NYP Slice House,"[{'alias': 'pizza', 'title': 'Pizza'}]",55,3.5,"['3330 N Rinconada', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.36243, 'longitude': -106.74615}",(575) 571-4699,"['delivery', 'pickup']"
2474,Zeffiro's Pizzeria Downtown,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",25,3.0,"['136 N Water St', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.31007, 'longitude': -106.77945}",(575) 652-4215,[]
2475,Double Eagle Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'steak', 'title': 'Steakhouses'}]",292,3.5,"['2355 Calle De Guadalupe', 'Las Cruces, NM 88004']",88004,Las Cruces,"{'latitude': 32.274535, 'longitude': -106.79519}",(575) 523-6700,['delivery']
2476,Toucan Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'meats', 'title': 'Meat Shops'}]",39,3.5,"['1701 E University Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.2870011630571, 'longitude': -106.746997055134}",(575) 521-3003,[]
2477,Milagro Coffee Y Espresso,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",137,4.0,"['1733 E University Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.28734484539, 'longitude': -106.74512341925}",(575) 532-1042,['delivery']
2478,Starbucks,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",16,3.0,"['3981 Bataan Memorial W', 'Las Cruces, NM 88012']",88012,Las Cruces,"{'latitude': 32.372486, 'longitude': -106.7413}",(575) 649-9016,['delivery']
2479,El Sombrero Patio Cafe,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cafes', 'title': 'Cafes'}]",218,4.0,"['363 S Espina St', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.3092985101938, 'longitude': -106.768481156398}",(575) 524-9911,"['delivery', 'pickup']"
2480,Busy B's Custom Cakes,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'desserts', 'title': 'Desserts'}]",11,4.0,"['115 N Roadrunner Pkwy', 'Ste 3', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.3219, 'longitude': -106.73309}",(575) 640-0343,[]
2481,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,1.0,"['2780 W Picacho Ave', 'Bldg 1', 'Las Cruces, NM 88007']",88007,Las Cruces,"{'latitude': 32.3113452549969, 'longitude': -106.816456020479}",(575) 541-5904,"['delivery', 'pickup']"
2483,The Game II,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",76,3.0,"['4131 Northrise Dr', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.3683282471406, 'longitude': -106.741053581457}",(575) 373-4263,"['delivery', 'pickup']"
2484,Mix Express,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",19,2.5,"['1001 E University Ave', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.2846641540527, 'longitude': -106.755584716797}",(575) 532-5553,[]
2485,Taco Bell,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",4,4.0,"['1558 El Paseo Rd.', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.294951, 'longitude': -106.768786}",(575) 647-1208,"['delivery', 'pickup']"
2486,Starbucks,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",34,3.0,"['2808 N Telshor Blvd', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.346956, 'longitude': -106.765118}",(575) 522-0379,['delivery']
2487,The Game Sports Bar and Grill,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",87,3.5,"['2605 S Espina St', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.2849655151367, 'longitude': -106.756118774414}",(575) 524-4263,"['delivery', 'pickup']"
2488,Beck's Coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",112,4.5,"['130 North Mesquite St', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.311076, 'longitude': -106.774334}",(575) 556-9850,[]
2489,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",22,4.0,"['2340 E Lohman Ave', 'Ste B', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.31172, 'longitude': -106.74987}",(575) 680-3680,[]
2490,Olive Garden Italian Restaurant,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",77,3.0,"['100 N Telshor Blvd', 'Las Cruces, NM 88011']",88011,Las Cruces,"{'latitude': 32.318952718998766, 'longitude': -106.74842925668224}",(575) 522-0124,[]
2491,Mix Pacific Rim,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",51,3.5,"['1001 E University Ave', 'Ste D4', 'Las Cruces, NM 88001']",88001,Las Cruces,"{'latitude': 32.284589895416985, 'longitude': -106.75609721203314}",(575) 532-2042,"['delivery', 'pickup']"
2771,Shelburne Falls Coffee Roasters,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",57,3.5,"['100 Federal St', 'Greenfield, MA 01301']",01301,Greenfield,"{'latitude': 42.59049, 'longitude': -72.5992799}",(413) 773-8028,['delivery']
2800,Terrazza,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]",34,4.0,"['244 Country Club Rd', 'Greenfield, MA 01301']",01301,Greenfield,"{'latitude': 42.618689, 'longitude': -72.595328}",(413) 772-0970,"['pickup', 'delivery']"
2802,Black Cow Burger Bar,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",108,4.0,"['125 Ave A', 'Turners Falls, MA 01376']",01376,Turners Falls,"{'latitude': 42.60748, 'longitude': -72.55704}",(413) 863-5183,"['pickup', 'delivery']"
2815,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,3.0,"['12 E Main St', 'Orange, MA 01364']",01364,Orange,"{'latitude': 42.5906842536539, 'longitude': -72.309052020203}",(978) 544-2498,[]
2816,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4,3.0,"['57 Avenue A', 'Turners Falls, MA 01376']",01376,Turners Falls,"{'latitude': 42.6085179, 'longitude': -72.5561029998867}",(413) 863-2363,[]
2817,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",9,3.0,"['343 Federal St', 'Greenfield, MA 01301']",01301,Greenfield,"{'latitude': 42.6023944623179, 'longitude': -72.592163430718}",(413) 774-5999,[]
2829,Greenfield Coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",58,3.5,"['1 Bank Row', 'Greenfield, MA 01301']",01301,Greenfield,"{'latitude': 42.58758, 'longitude': -72.60012}",(413) 325-8049,[]
